source,target,weight
Ohannaa98,sueli06832725,1
Ohannaa98,sabinanogueira1,1
Ohannaa98,rafurss,1
Ohannaa98,psy_fps,1
Ohannaa98,mjmacul_lima,1
Ohannaa98,maxcilenealves4,1
Ohannaa98,lugubremonotomo,1
Oniramleffe,GgmAndrews,1
Oniramleffe,JoaquinTeixeira,1
Oniramleffe,KaiolOof,1
Oniramleffe,marianelazaro,1
OriettaDo,Suzano_info,1
OriettaDo,John_N4varro,1
OriettaDo,Danicarlasou,1
OpiniaoDireita,lira9344529,1
OpiniaoDireita,Madrugae22,1
OpiniaoDireita,LeoniceMariana1,1
OpiniaoDireita,Elainnefaria1,1
Oniramleffe,nirlamarques,1
Oniramleffe,marcoaurelio969,1
Oniramleffe,LeoniceMariana1,1
Oniramleffe,joaovoltou,1
Oniramleffe,UdaJuris2022,1
Oniramleffe,RejaneBP38,1
Oniramleffe,Priscil10056408,1
Oniramleffe,Pittyprovesi,1
Oniramleffe,MauricioCostaRS,1
Oniramleffe,Lindasod,1
Oniramleffe,LidiaConta,1
Ohannaa98,juliartmy,1
Ohannaa98,joao_gabrieltv,1
Patricia_Paes10,edsozx,1
Ohannaa98,izaiaasp,1
Ohannaa98,FranLSNeto,1
Ohannaa98,Emerson_sincero,1
Ohannaa98,Elainnefaria1,1
Ohannaa98,Danicarlasou,1
Ohannaa98,DCDM115,1
Ohannaa98,Christi59322080,1
Ohannaa98,BarretoAdriana6,1
Ohannaa98,AndreLuisfr22,1
Ohannaa98,Amoresvidafeliz,1
Oh_viannaa,FelipZimmer,1
ObservatorioXX,zurenemanique,1
ObservatorioXX,kelvin_a10,1
ObservatorioXX,fonncllau10,1
ObservatorioXX,daniduncan,1
ObservatorioXX,buarqueana13,1
ObservatorioXX,TelesCombate,1
ObservatorioXX,SessaAriel,1
ObservatorioXX,RonaldoJBBarros,1
ObservatorioXX,PalhaWill,1
Ohannaa98,Fran_apropria,1
Ohannaa98,FturleLacerda,1
Ohannaa98,GleissonOpus,1
Ohannaa98,_winston_br,1
Ohannaa98,euquerenh,1
Ohannaa98,deborahtelles,1
Ohannaa98,ddavidsantoss,1
Ohannaa98,claryene,1
Ohannaa98,belcrischagas,1
Ohannaa98,app_viana,1
Ohannaa98,almacigana7,1
Ohannaa98,aDaniCensurada,1
Ohannaa98,WillianWillCG,1
Ohannaa98,JoaquinTeixeira,1
Ohannaa98,Wallcostajf,1
Ohannaa98,Sampafalke,1
Ohannaa98,QuerenMenezes,1
Ohannaa98,Luisoli21929060,1
Ohannaa98,LueltonB,1
Ohannaa98,Livco,1
Ohannaa98,Lindasod,1
Ohannaa98,LidiaConta,1
OsmarCordeiro5,Suzano_info,1
OsvaldoLimaJni1,FelipZimmer,1
PAULOQU50298291,Kaiqueporto32,1
PRETORIBEIROPR1,FelipZimmer,1
PatriaAmada1974,lugubremonotomo,1
PatriaAmada1974,JoaquinTeixeira,1
PatriaAmada1974,AnaPifano2,1
PatriaAmada0709,joaovoltou,1
PatriaAmada0709,Luisoli21929060,1
PatriaAmada0709,Lindasod,1
PatriaAmada0709,Kaiqueporto32,1
PatriaAmada0709,John_N4varro,1
PatriaAmada0709,JoaquinTeixeira,1
PatriaAmada0709,FelipZimmer,1
PatriaAmada0709,Edu210670,1
PatriaAmada0709,DCDM115,1
PatriaAmada0709,CinthiaMagal,1
PatrciaRoberia,lazarorosa25,1
PatrciaRoberia,euailze,1
PatrciaRoberia,consallys,1
PatrciaRoberia,cesarcalejon1,1
PatrciaRoberia,cervejadgarrafa,1
PatrciaRoberia,buarqueana13,1
Patrici92148197,Danicarlasou,1
Patrici92148197,Kaiqueporto32,1
Patrici92148197,Suzano_info,1
Patricia_Paes10,RonnyCombate,1
Patricia_Paes10,danielmarks17,1
Patricia_Paes10,consallys,1
Patricia_Paes10,cesarcalejon1,1
Patricia_Paes10,cassiooliveir_,1
Patricia_Paes10,buarqueana13,1
Patricia_Paes10,TiciaEvans,1
Patricia_Paes10,SessaAriel,1
Patricia_Paes10,Rosaniba,1
Patricia_Paes10,RicardaBatista,1
Patricia_Paes10,CamilaPazCosta1,1
Patricia_Paes10,M_Cristian18,1
Patricia_Paes10,LulaSilvaLivre,1
Patricia_Paes10,ElzaAugusta,1
Patricia_Paes10,EdsonFilho74,1
Patricia_Paes10,DREEZ_171,1
Patricia_Paes10,Cro_thom,1
Patricia_Paes10,CornetaCritica,1
Patricia_Paes10,CarlosS48442375,1
PatrciaRoberia,MarcelaSaraivas,1
PatrciaRoberia,DREEZ_171,1
Patrcia01777362,LucianaMSSanch1,1
PatGouveiataoky,BaraoFarias,1
PatGouveiataoky,Lindasod,1
PatGouveiataoky,John_N4varro,1
PatGouveiataoky,JoaquinTeixeira,1
PatGouveiataoky,FelipZimmer,1
PatGouveiataoky,EduPatricioSP,1
PatGouveiataoky,E_PaKabah,1
PatGouveiataoky,EMorengueira,1
PatGouveiataoky,DruzianMonica,1
PatGouveiataoky,AppelLuciano,1
PatGouveiataoky,MauricioCostaRS,1
PatGouveiataoky,Amoresvidafeliz,1
PaniagoGomes,KaiolOof,1
PaniagoGomes,Danicarlasou,1
PaniagoGomes,BrunoCalixto22,1
Paiva28504696,UdaJuris2022,1
Paiva28504696,Kaiqueporto32,1
PRETORIBEIROPR1,aro_marcia,1
PRETORIBEIROPR1,Wallcostajf,1
PatGouveiataoky,MarloneBHMG,1
PatGouveiataoky,PauloRo67507775,1
Patrcia01777362,CarlosS48442375,1
PatGouveiataoky,jeje_cricri,1
PatGouveiataoky,vanzuty,1
PatGouveiataoky,vanete_araujo,1
PatGouveiataoky,sueli06832725,1
PatGouveiataoky,rexbonafide,1
PatGouveiataoky,maxcilenealves4,1
PatGouveiataoky,lira9344529,1
PatGouveiataoky,linapaulaqueir1,1
PatGouveiataoky,joaovoltou,1
PatGouveiataoky,goncalves273,1
PatGouveiataoky,Paulo_Dupont,1
PatGouveiataoky,evandrosjc1,1
PatGouveiataoky,carlasonzaa,1
PatGouveiataoky,cardoso_boni,1
PatGouveiataoky,Wagner_R_O,1
PatGouveiataoky,Tio_Mou,1
PatGouveiataoky,Suzano_info,1
PatGouveiataoky,Sampafalke,1
PatGouveiataoky,RejaneBP38,1
RegBRAJP,claudiofalatudo,1
RegBRAJP,daniduncan,1
Janaina61012387,MarcianoBrito13,1
Robson_Cucco,Suzano_info,1
RomualdoOlarte,mmichelemartins,1
RomualdoOlarte,lugubremonotomo,1
RomualdoOlarte,Douglasvet33,1
RogerioScarabe1,vanete_araujo,1
Rodrigorangel85,MauricioCostaRS,1
Rodrigorangel85,JoaquinTeixeira,1
RodrigoDiogode2,Wallcostajf,1
RodrigoCVieir,BrunoCalixto22,1
RodrigoBOliveir,JoaquinTeixeira,1
Rodrigo80547582,CinthiaMagal,1
Rodrigo33329172,lazarorosa25,1
Rodrigo33329172,daniduncan,1
Rodrigo33329172,consallys,1
Rodrigo33329172,cassiooliveir_,1
Rodrigo33329172,buarqueana13,1
Rodrigo33329172,_Janoninho,1
Rodrigo33329172,RicardaBatista,1
Rodrigo33329172,DielNascimento4,1
Rodrigo33329172,CornetaCritica,1
Ronald82090570,Adriana_SNN,1
Ronald82090570,vanete_araujo,1
RoogirRa,BrunoCalixto22,1
RosaHVitor,jamlima77,1
RosaSergio5,UdaJuris2022,1
RosaSergio5,MauricioCostaRS,1
RosaSergio5,MarloneBHMG,1
RosaSergio5,FelipZimmer,1
RosaSergio5,Danicarlasou,1
RosaSergio5,AppelLuciano,1
RosaHVitor,simonegmoreno,1
RosaHVitor,lazarorosa25,1
RosaHVitor,carloscdias,1
RoogirRa,CinthiaMagal,1
RosaHVitor,_Janoninho,1
RosaHVitor,Mu29964508Marta,1
RosaEmilene,FelipZimmer,1
RosaEmilene,BrunoCalixto22,1
RoogirRa,Wallcostajf,1
RoogirRa,GleissonOpus,1
RoogirRa,Danicarlasou,1
RoogirRa,Claudio25924351,1
Robson_Cucco,marcoaurelio969,1
Robson_Cucco,MauricioCostaRS,1
Ritadec43525725,goncalves273,1
RoberttGarcia33,UdaJuris2022,1
Rob__Rodrigues,JoaquinTeixeira,1
Rob__Rodrigues,GgmAndrews,1
Rob__Rodrigues,FelipZimmer,1
Rob__Rodrigues,Danicarlasou,1
Rob__Rodrigues,CinthiaMagal,1
Rob__Rodrigues,AndreaDamasce18,1
RoMoraess2,oicram2016,1
RoMoraess2,nadiaprado7,1
RoMoraess2,lazarorosa25,1
RoMoraess2,joaodomenech,1
RoMoraess2,buarqueana13,1
RoMoraess2,MarcelaSaraivas,1
RoMoraess2,EdsonFilho74,1
Ritynhaa_silva,nadiaprado7,1
Ritynhaa_silva,lazarorosa25,1
Ritynhaa_silva,euailze,1
Ritynhaa_silva,cervejadgarrafa,1
Ritynhaa_silva,DREEZ_171,1
Ritadec43525725,um_forte,1
Rob__Rodrigues,LeoewalF,1
Rob__Rodrigues,Suzano_info,1
Rob__Rodrigues,aro_marcia,1
RobertDCRocha,claudiofalatudo,1
Roberto65739999,jdgrings,1
Roberta89808625,MauricioCostaRS,1
RobertDCRocha,nadiaprado7,1
RobertDCRocha,marcosaraujjoo,1
RobertDCRocha,joaodomenech,1
RobertDCRocha,euailze,1
RobertDCRocha,daniduncan,1
RobertDCRocha,consallys,1
RobertDCRocha,cervejadgarrafa,1
Rob__Rodrigues,marcosaraujjoo,1
RobertDCRocha,buarqueana13,1
RobertDCRocha,MarcelaSaraivas,1
RobertDCRocha,EdsonFilho74,1
RobertDCRocha,DREEZ_171,1
RobertDCRocha,CornetaCritica,1
RobenildoOlive7,Suzano_info,1
RobenildoOlive7,Danicarlasou,1
RobenildoOlive7,BrunoCalixto22,1
Rosani15245257,Adriana_SNN,1
Rosani15245257,CinthiaMagal,1
Rosani15245257,LucianaSV29,1
Rosani15245257,Tricolorspfc00,1
Sabelhinhaa,SamuraiChines,1
Sabelhinhaa,RonnyCombate,1
Sabelhinhaa,NoronhaNoronh4,1
Sabelhinhaa,Naradmoraes,1
Sabelhinhaa,MarcelaSaraivas,1
Sabelhinhaa,EdsonFilho74,1
SSRE05187441,vanete_araujo,1
SSRE05187441,Wagner_R_O,1
SOS_FFAA_2023,lugubremonotomo,1
SOS_FFAA_2023,claudiofalatudo,1
SOS_FFAA_2023,aro_marcia,1
SOS_FFAA_2023,Wallcostajf,1
SOS_FFAA_2023,UdaJuris2022,1
SOS_FFAA_2023,Suzano_info,1
SOS_FFAA_2023,GleissonOpus,1
SOS_FFAA_2023,BarretoAdriana6,1
SONIASOLANGE7,claryene,1
SONIASOLANGE7,Danicarlasou,1
SEMPREGALO5,UdaJuris2022,1
Sabelhinhaa,buarqueana13,1
Sabelhinhaa,cervejadgarrafa,1
Sabelhinhaa,cesarcalejon1,1
Sandra3ps,UdaJuris2022,1
SapoBoidas12,Elilima001,1
SapoBoidas12,Elainnefaria1,1
SapoBoidas12,CinthiaMagal,1
SapoBoidas12,CPavanJau,1
SapoBoidas12,AspasDireita,1
SantanaIsa89,Kaiqueporto32,1
SandraRosaGoul4,Lano_iss,1
Sandra72344197,Kaiqueporto32,1
Sandra3ps,Kaiqueporto32,1
Sabelhinhaa,consallys,1
Sandra3ps,Danicarlasou,1
Sandra3ps,Andrisa01,1
SamuelR94976587,mjmacul_lima,1
SamuelR94976587,MauricioCostaRS,1
SamuelFBrust,MauricioCostaRS,1
SamuelFBrust,Danicarlasou,1
Sabelhinhaa,lazarorosa25,1
Sabelhinhaa,euailze,1
SBluhu,mmichelemartins,1
SBluhu,linapaulaqueir1,1
SBluhu,Wallcostajf,1
RosemarySantos,buarqueana13,1
Rribeirocfilho,MauricioCostaRS,1
Rribeirocfilho,AspasDireita,1
Rosimeyre2120,eoliveira2003,1
RosemarySantos,sorayabborges,1
RosemarySantos,fonncllau10,1
RosemarySantos,euailze,1
RosemarySantos,daniduncan,1
RosemarySantos,consallys,1
RosemarySantos,SessaAriel,1
RubertoRocci,Luisoli21929060,1
RosemarySantos,RonaldoJBBarros,1
13Danreis,OliverNoronha,1
RosemarySantos,MDu2022,1
RosemarySantos,JRBRONKO,1
RosemarySantos,IsabelA11063116,1
RoseSantAnnaVi1,Suzano_info,1
RoseSantAnnaVi1,BrunoCalixto22,1
Rosani15245257,lugubremonotomo,1
RubertoRocci,CinthiaMagal,1
RubertoRocci,UdaJuris2022,1
SBluhu,Wagner_R_O,1
S2Angel1234,vanete_araujo,1
SBluhu,Karinegtoledo,1
SBluhu,John_N4varro,1
SBluhu,Felipefaria777,1
SBluhu,CinthiaMagal,1
SBluhu,Andrisa01,1
SANDRACARMELINA,Wallcostajf,1
SANDRACARMELINA,KaiolOof,1
SANDRACARMELINA,FelipZimmer,1
S2Angel1234,aro_marcia,1
Rutemar83964754,Elainnefaria1,1
S2Angel1234,MarloneBHMG,1
S2Angel1234,Danicarlasou,1
S2Angel1234,BrunoCalixto22,1
Rutemar83964754,marianelazaro,1
Rutemar83964754,leojardels,1
Rutemar83964754,cardoso_boni,1
Rutemar83964754,Wagner_R_O,1
Rutemar83964754,Kaiqueporto32,1
Ritadec43525725,lugubremonotomo,1
Ritadec43525725,Suzano_info,1
RegBRAJP,euailze,1
Reginal14480771,FelipeFrazaorj,1
RenataL70919732,AlvesContabeis,1
RenataBensi,Karinegtoledo,1
RenataBensi,Danicarlasou,1
Renata20232024,Suzano_info,1
Renata20232024,Kaiqueporto32,1
Renata20232024,Danicarlasou,1
Reginal14480771,sueli06832725,1
Reginal14480771,mjmacul_lima,1
Reginal14480771,izaiaasp,1
Reginal14480771,cpavanini,1
Reginal14480771,cardoso_boni,1
Reginal14480771,camilapa21,1
Reginal14480771,aro_marcia,1
Reginal14480771,WillianWillCG,1
Reginal14480771,Wagner_R_O,1
Reginal14480771,UdaJuris2022,1
Reginal14480771,Pittyprovesi,1
Reginal14480771,MarloneBHMG,1
Reginal14480771,KaiolOof,1
RenataL70919732,vanzuty,1
RenataM81838866,DREEZ_171,1
RenataM81838866,MarcelaSaraivas,1
Repente40,DREEZ_171,1
Repente40,OBrizolulista,1
Repente40,NoronhaNoronh4,1
Repente40,MarcelaSaraivas,1
Repente40,M_Cristian18,1
Repente40,LulaSilvaLivre,1
Repente40,JRBRONKO,1
Repente40,EdsonFilho74,1
Repente40,DielNascimento4,1
Repente40,Cro_thom,1
RenataM81838866,buarqueana13,1
Repente40,CrisSilvaSJC,1
Repente40,CarlosS48442375,1
Repente40,AngelJones_13,1
RenildoBrito5,Suzano_info,1
RenildoBrito5,FelipZimmer,1
RenataM81838866,euailze,1
RenataM81838866,daniduncan,1
RenataM81838866,claudiofalatudo,1
Reginal14480771,JoaquinTeixeira,1
Reginal14480771,EstelaEuMesmaSC,1
Ritadec43525725,MarloneBHMG,1
Reginal14480771,Claudio25924351,1
Regina13Ara,joaodomenech,1
Regina13Ara,claudiofalatudo,1
Regina13Ara,cesarcalejon1,1
Regina13Ara,cervejadgarrafa,1
Regina13Ara,buarqueana13,1
Regina13Ara,RonnyCombate,1
Regina13Ara,OBrizolulista,1
Regina13Ara,MarcianoBrito13,1
Regina13Ara,MarcelaSaraivas,1
Regina13Ara,M_Cristian18,1
Regina13Ara,Hilton_Coelho,1
Regina13Ara,ElzaAugusta,1
Regina13Ara,Cro_thom,1
Regina13Ara,CornetaCritica,1
Regina13Ara,CamilaPazCosta1,1
RegBRAJP,simonegmoreno,1
RegBRAJP,nadiaprado7,1
RegBRAJP,marcosaraujjoo,1
RegBRAJP,lazarorosa25,1
Regina13Ara,lolaescreva,1
Regina13Ara,lucivaniasousa,1
Regina13Ara,marcosaraujjoo,1
ReginaLucia,DCDM115,1
Reginal14480771,AlvesContabeis,1
ReginaLucia,marcoaurelio969,1
ReginaLucia,aro_marcia,1
ReginaLucia,Luisoli21929060,1
ReginaLucia,LueltonB,1
ReginaLucia,Lindasod,1
ReginaLucia,GleissonOpus,1
ReginaLucia,FelipZimmer,1
Regina90809332,Suzano_info,1
Regina13Ara,winsletpaulson,1
Regina90809332,JoaquinTeixeira,1
Regina90809332,DCDM115,1
Regina36695692,nadiaprado7,1
Regina36695692,euailze,1
Regina36695692,consallys,1
Regina36695692,MarcelaSaraivas,1
Regina36695692,DREEZ_171,1
Regina13Ara,zurenemanique,1
Repente40,P_de_Plotino,1
Repente40,RonnyCombate,1
Repente40,Rosaniba,1
Repente40,SamuraiChines,1
RioAiruma,AspasDireita,1
RioAiruma,AppelLuciano,1
Ricardohmoreir1,Suzano_info,1
Ricardohmoreir1,JoaquinTeixeira,1
Ribeirao1000,vanzuty,1
Ribeirao1000,um_forte,1
Ribeirao1000,rfenandesandrad,1
Ribeirao1000,marianelazaro,1
Ribeirao1000,lira9344529,1
Ribeirao1000,gabrielpaulo221,1
Ribeirao1000,addrianomax,1
Ribeirao1000,Wagner_R_O,1
Ribeirao1000,Tio_Mou,1
Ribeirao1000,NikoIasFerreira,1
Ribeirao1000,Lindasod,1
Ribeirao1000,John_N4varro,1
Ribeirao1000,JoaquinTeixeira,1
Ribeirao1000,IvairSouza4,1
Ribeirao1000,Elainnefaria1,1
RioAiruma,Claudio25924351,1
RioAiruma,Danicarlasou,1
RioAiruma,Tio_Mou,1
Rita21653073,almacigana7,1
Ritadec43525725,Kaiqueporto32,1
Ritadec43525725,KaiolOof,1
Ritadec43525725,JoaquinTeixeira,1
Ritadec43525725,GleissonOpus,1
Ritadec43525725,CinthiaMagal,1
RitaPontes11,UdaJuris2022,1
RitaPontes11,Suzano_info,1
Rita21653073,vanete_araujo,1
Rita21653073,alexfmotta,1
RioAiruma,Wallcostajf,1
Rita21653073,Wallcostajf,1
Rita21653073,Wagner_R_O,1
Rita21653073,MauricioCostaRS,1
Rita21653073,Karinegtoledo,1
Rita21653073,FelipeFrazaorj,1
Rita21653073,Danicarlasou,1
Rita21653073,DCDM115,1
RioAiruma,aro_marcia,1
Ribeirao1000,Edu210670,1
Ribeirao1000,DoutorRedpill,1
Ribeirao1000,Douglasvet33,1
Repente40,didizinhailha,1
Repente40,nadiaprado7,1
Repente40,lolaescreva,1
Repente40,lazarorosa25,1
Repente40,giordano_girl,1
Repente40,fonncllau10,1
Repente40,euailze,1
Repente40,eliiwelton,1
Repente40,edsozx,1
Repente40,daniduncan,1
Repente40,zurenemanique,1
Repente40,consallys,1
Repente40,claudiofalatudo,1
Repente40,cesarcalejon1,1
Repente40,cervejadgarrafa,1
Repente40,cassiooliveir_,1
Repente40,buarqueana13,1
Repente40,TiciaEvans,1
Repente40,TelesCombate,1
Repente40,oicram2016,1
Revival25370852,BaraoFarias,1
Ribeirao1000,CinthiaMagal,1
Rhcavalieregama,adrianomenino1,1
Ribeirao1000,AppelLuciano,1
Ribeirao1000,Andrisa01,1
Rhcavalieregama,vanzuty,1
Rhcavalieregama,psmota05,1
Rhcavalieregama,lira9344529,1
Rhcavalieregama,linapaulaqueir1,1
Rhcavalieregama,joaovoltou,1
Rhcavalieregama,aro_marcia,1
Rhcavalieregama,WillianWillCG,1
RezendeNathi,Danicarlasou,1
Rhcavalieregama,Sampafalke,1
Rhcavalieregama,MrochaNysoft,1
Rhcavalieregama,GraziHenriques,1
Rhcavalieregama,FelipeFrazaorj,1
Rhcavalieregama,DruzianMonica,1
Rhcavalieregama,Christi59322080,1
Rhcavalieregama,CPavanJau,1
Rhcavalieregama,AzyanKristopher,1
ObservatorioXX,JRBRONKO,1
ObservatorioXX,IsabelA11063116,1
ORadicalLivre,mmichelemartins,1
Lidcar3,euailze,1
LuSaporiBrasil,JoaquinTeixeira,1
LuSaporiBrasil,Elainnefaria1,1
LuMM21689256,BrunoCalixto22,1
LopesGyn2,Suzano_info,1
LopesGyn2,FelipZimmer,1
LopesDonizetti,mjmacul_lima,1
LopesDonizetti,MauricioCostaRS,1
LirioLirioli,queenvermelha13,1
LirioLirioli,buarqueana13,1
LirioLirioli,Neg_POETA,1
LilianeRosa_,buarqueana13,1
LilianeRosa_,_Janoninho,1
LilianeRosa_,RonaldoJBBarros,1
LidiaConta,Wallcostajf,1
LidiaConta,Suzano_info,1
LidiaConta,LidiaConta,1
LidiaConta,DCDM115,1
Lidcar3,relidafernanda,1
Lidcar3,lazarorosa25,1
LuSaporiBrasil,Suzano_info,1
LuanBrenodaSil3,JoaquinTeixeira,1
LuciaSampaio28,CinthiaMagal,1
LucliaS35081712,buarqueana13,1
LucyVinhais,Paulo_Dupont,1
LucyVinhais,Danicarlasou,1
LucliaS35081712,nadiaprado7,1
LucliaS35081712,lazarorosa25,1
LucliaS35081712,euailze,1
LucliaS35081712,daniduncan,1
LucliaS35081712,consallys,1
LucliaS35081712,cesarcalejon1,1
LucliaS35081712,MarcelaSaraivas,1
LuciaSampaio28,FelipZimmer,1
LucliaS35081712,EdsonFilho74,1
LucliaS35081712,DREEZ_171,1
Luciene15018770,relidafernanda,1
Luciene15018770,danielmarks17,1
Luciene15018770,canalcoerencia,1
Luciene15018770,buarqueana13,1
Luciene15018770,EdsonFilho74,1
LuciaSampaio28,Suzano_info,1
Lidcar3,joaodomenech,1
Lidcar3,danielmarks17,1
LeiaRachor,goncalves273,1
Lidcar3,cesarcalejon1,1
LevyAlbuquerqu2,CamilaPazCosta1,1
Leonard12664645,consallys,1
Leo_Sullyvan,MauricioCostaRS,1
Leo_Sullyvan,Luisoli21929060,1
Leo_Sullyvan,Karinegtoledo,1
Leo_Sullyvan,Elainnefaria1,1
Leo_Sullyvan,Edu210670,1
LeoSant87961116,vanzuty,1
LeneHTrin,marcosaraujjoo,1
LeneHTrin,lazarorosa25,1
LeneHTrin,claudiofalatudo,1
LeneHTrin,cesarcalejon1,1
LeneHTrin,buarqueana13,1
LeneHTrin,_Janoninho,1
LeloCamargo1,aro_marcia,1
LeloCamargo1,Suzano_info,1
LeloCamargo1,JoaquinTeixeira,1
LeloCamargo1,Elainnefaria1,1
LeilaRa43763062,jeizi_elen,1
LevyAlbuquerqu2,_Janoninho,1
LevyAlbuquerqu2,ajleal,1
Lia_Bristol,Livco,1
LiberdadeSOSFA,mjmacul_lima,1
Lidcar3,canalcoerencia,1
Lidcar3,buarqueana13,1
Lidcar3,MarcelaSaraivas,1
Lidcar3,EdsonFilho74,1
Lidcar3,DielNascimento4,1
Lidcar3,DREEZ_171,1
LibiaMedina16,jeje_cricri,1
LibiaMedina16,VanessaCruzs2,1
LiberdadeSOSFA,Jouberth19,1
Lia_Bristol,MauricioCostaRS,1
LiberdadeSOSFA,JoaquinTeixeira,1
LiberdadeSOSFA,Danicarlasou,1
LianaBarbosaDe1,UdaJuris2022,1
LianaBarbosaDe1,MarloneBHMG,1
LianaBarbosaDe1,CinthiaMagal,1
Lia_Bristol,deborahtelles,1
Lia_Bristol,UdaJuris2022,1
Lia_Bristol,SantosClara14,1
Lucyvieira7,JoaquinTeixeira,1
Lucyvieira7,Suzano_info,1
Lucyvieira7,UdaJuris2022,1
Luishug68080237,IsabelA11063116,1
MarabesiLeila,JoaquinTeixeira,1
MarabesiLeila,HelenaMeis,1
MarabesiLeila,GgmAndrews,1
MarabesiLeila,FranLSNeto,1
MarabesiLeila,EstelaEuMesmaSC,1
MarabesiLeila,Elilima001,1
MarabesiLeila,Elainnefaria1,1
MarabesiLeila,BaraoFarias,1
MarabesiLeila,AlvesContabeis,1
MamataMelo,NikoIasFerreira,1
MamataMelo,MauricioCostaRS,1
MamataMelo,Kaiqueporto32,1
MamataMelo,Danicarlasou,1
Mamarjl,lucivaniasousa,1
Mamarjl,claudiofalatudo,1
Mamarjl,ZellFlorizel,1
Mamarjl,OBrizolulista,1
Malu230711,aro_marcia,1
Malu230711,GgmAndrews,1
MarabesiLeila,MarloneBHMG,1
MarabesiLeila,_winston_br,1
MarabesiLeila,linapaulaqueir1,1
Marcelo08444139,CinthiaMagal,1
MarceloASCWB,BaraoFarias,1
Marcelo08444139,psy_fps,1
Marcelo08444139,mmichelemartins,1
Marcelo08444139,joaovoltou,1
Marcelo08444139,almacigana7,1
Marcelo08444139,OliverNoronha,1
Marcelo08444139,Luisoli21929060,1
Marcelo08444139,E_PaKabah,1
Marcelo08444139,BrunoCalixto22,1
MarabesiLeila,lira9344529,1
Marcelo08444139,BayerNany,1
Marcelo08444139,BaraoFarias,1
Marcelo08444139,Amoresvidafeliz,1
MarcelaPaolla,Luisoli21929060,1
MarcelaPaolla,CinthiaMagal,1
Marangon23,Suzano_info,1
Marangon23,DCDM115,1
MarabesiLeila,vanete_araujo,1
MairaMatoss,LueltonB,1
MairaMatoss,John_N4varro,1
MagnoMaximo10,JoaquinTeixeira,1
LuizJeffersonD7,John_N4varro,1
M43517356Maria,UdaJuris2022,1
M43517356Maria,PatriaAmada0709,1
M43517356Maria,CinthiaMagal,1
M43517356Maria,BarretoAdriana6,1
Luizcar20598106,kelvin_a10,1
Luizcar20598106,Dan_SK,1
LuizJeffersonD7,vanete_araujo,1
LuizJeffersonD7,Wallcostajf,1
LuizJeffersonD7,CinthiaMagal,1
M43517356Maria,vanete_araujo,1
Luishug68080237,zurenemanique,1
Luishug68080237,sorayabborges,1
Luishug68080237,fonncllau10,1
Luishug68080237,euailze,1
Luishug68080237,consallys,1
Luishug68080237,SessaAriel,1
Luishug68080237,RonaldoJBBarros,1
Luishug68080237,JRBRONKO,1
M43517356Maria,arilluz,1
MARISAO82607508,UdaJuris2022,1
MadeiraNicolle,MauricioCostaRS,1
MILIANC6,Suzano_info,1
MadeiraNicolle,JoaquinTeixeira,1
MacielRafante,aro_marcia,1
MacielRafante,Wallcostajf,1
MacielRafante,MauricioCostaRS,1
MacielRafante,Kaiqueporto32,1
MacielRafante,JoaquinTeixeira,1
MacielRafante,Danicarlasou,1
Ma76340532Paulo,JoaquinTeixeira,1
MILIANC6,JoaquinTeixeira,1
MAnoizzz24,DREEZ_171,1
MICHELL17179024,Lindasod,1
MICHELL17179024,FelipZimmer,1
MICHELL17179024,CinthiaMagal,1
MDu2022,zurenemanique,1
MAnoizzz24,lazarorosa25,1
MAnoizzz24,euailze,1
MAnoizzz24,consallys,1
MAnoizzz24,cervejadgarrafa,1
Leidian40050346,Suzano_info,1
LeiaRachor,Danicarlasou,1
ORadicalLivre,Felipefaria777,1
JosAilt54411487,Elainnefaria1,1
JosTeix36149984,euailze,1
JosTeix36149984,consallys,1
JosTeix36149984,cesarcalejon1,1
JosTeix36149984,cervejadgarrafa,1
JosTeix36149984,DREEZ_171,1
JosSantanadaS13,lazarorosa25,1
JosSantanadaS13,joaodomenech,1
JosGandra4,joaovoltou,1
JosGandra4,UdaJuris2022,1
JosGandra4,Luisoli21929060,1
JosGandra4,Lindasod,1
JosGandra4,KaiolOof,1
JosGandra4,Danicarlasou,1
JosDonizettiVi3,lazarorosa25,1
JosDonizettiVi3,cesarcalejon1,1
JosDonizettiVi3,_Janoninho,1
JosDonizettiVi3,OBrizolulista,1
JosCarlosCustd3,Suzano_info,1
JosCarlosCustd3,Elainnefaria1,1
JosTeix36149984,lazarorosa25,1
JosVand99343967,MauricioCostaRS,1
JoseAnd02793053,DielNascimento4,1
Jotacesse,Wallcostajf,1
Juciarossi1,Luisoli21929060,1
Juciarossi1,Felipefaria777,1
JrKuwahara,Suzano_info,1
JrKuwahara,CinthiaMagal,1
JrHellcife,Suzano_info,1
JrHellcife,MauricioCostaRS,1
JrHellcife,Danicarlasou,1
JoysseReis,JoaquinTeixeira,1
Jotacesse,MauricioCostaRS,1
JoseAnd02793053,EdsonFilho74,1
Jotacesse,JoaquinTeixeira,1
JoseRod61803783,psy_fps,1
JoseRod61803783,Danicarlasou,1
JoseRod61803783,CinthiaMagal,1
JoseAnd02793053,marcosaraujjoo,1
JoseAnd02793053,lolaescreva,1
JoseAnd02793053,_Janoninho,1
JoseAnd02793053,RonnyCombate,1
JosCarlosCustd3,DCDM115,1
JoelmaMaleoj,Suzano_info,1
LeiaRachor,BrunoCalixto22,1
